[0.000000] (-) TimerEvent: {}
[1.603098] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/exppark.pnml\n'}
[1.603220] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/fetch_box_plan.pnml.png.pnml\n'}
[1.603325] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webcharge.pnml\n'}
[1.603425] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/jarp.properties\n'}
[1.603521] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webwait.pnml\n'}
[1.603611] (-) TimerEvent: {}
[1.603734] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_\n'}
[1.603841] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch3.pnml\n'}
[1.603937] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpAGVMoveTo.pnml\n'}
[1.604031] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpPoseRecognize.pnml\n'}
[1.604123] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch1.pnml\n'}
[1.604216] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch5.pnml\n'}
[1.604310] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch.pnml\n'}
[1.604406] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpAGVStandby.pnml\n'}
[1.604500] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpMainctrlStatus.pnml\n'}
[1.604594] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch2.pnml\n'}
[1.604768] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch4.pnml\n'}
[1.604865] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demol.pnml\n'}
[1.604959] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webreset.pnml\n'}
[1.605053] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/expturn180.pnml\n'}
[1.605313] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/run_jarp.sh\n'}
[1.605419] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/stationa.pnml\n'}
[1.605514] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webunpark.pnml\n'}
[1.605608] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demo.pnml\n'}
[1.605701] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/moveplan.pnml\n'}
[1.605813] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/test.pnml\n'}
[1.605910] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demoEason.pnml\n'}
[1.606005] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/skip.pnml\n'}
[1.606100] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/ABloop.pnml\n'}
[1.606194] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webgo.pnml\n'}
[1.606287] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/load.pnml\n'}
[1.606437] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webparkloop.pnml\n'}
[1.606533] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/expdemo.pnml\n'}
[1.606628] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demou.pnml\n'}
[1.606723] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/gor1.pnml\n'}
[1.606817] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/expturn0.pnml\n'}
[1.606911] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/short1.pnml\n'}
[1.607010] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example\n'}
[1.607105] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/interrupt.pnml\n'}
[1.607199] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/MultiRobot.png\n'}
[1.607293] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/ending_plan.pnml\n'}
[1.607388] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sequence_loop.pnml\n'}
[1.607483] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sensing.png\n'}
[1.607576] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/MultiRobot.pnml\n'}
[1.607670] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/fork_join.png\n'}
[1.607764] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sensing.pnml\n'}
[1.607858] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/interrupt.png\n'}
[1.607952] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/fork_join.pnml\n'}
[1.608046] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sequence_loop.png\n'}
[1.608144] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/loop1.pnml\n'}
[1.608239] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/posAZ.pnml\n'}
[1.608333] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new\n'}
[1.608428] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch02.pnml\n'}
[1.608521] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch01.pnml\n'}
[1.608617] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch06.pnml\n'}
[1.608710] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch.pnml\n'}
[1.608803] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch01.pnml\n'}
[1.609337] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch06 (copy).pnml\n'}
[1.609433] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch04.pnml\n'}
[1.609527] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionUnknow.pnml\n'}
[1.609621] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionMainDispatch.pnml\n'}
[1.609744] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch05.pnml\n'}
[1.609850] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch03.pnml\n'}
[1.609945] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch04.pnml\n'}
[1.610038] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch02.pnml\n'}
[1.610132] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch06.pnml\n'}
[1.610225] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch05.pnml\n'}
[1.610318] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch03.pnml\n'}
[1.610409] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/stationb.pnml\n'}
[1.610502] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/loop.pnml\n'}
[1.610595] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/plug.pnml\n'}
[1.610688] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/dockloop.pnml\n'}
[1.610780] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/fakecharge.pnml\n'}
[1.610872] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webpark.pnml\n'}
[1.610964] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webpid.pnml\n'}
[1.611057] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/pnpCarDatabase_Test.pnml\n'}
[1.611185] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server\n'}
[1.611298] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/robot_scheduling_pnp_params.h\n'}
[1.611392] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions\n'}
[1.611486] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/worksheetrun_ac.h\n'}
[1.611580] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_turn_to_recovery_ac.h\n'}
[1.611673] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/undock_to_ac.h\n'}
[1.611765] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_turn_to_ac.h\n'}
[1.611868] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_move_to_ac.h\n'}
[1.611951] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/undock_to_recovery_ac.h\n'}
[1.612033] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_move_to_recovery_ac.h\n'}
[1.612115] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_move_to_recovery_ac (copy.txt\n'}
